Year,Month_No,Month,Round,State,Station Code,Station Name,DO
2025,3,March,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.0
2025,3,March,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.2
2025,4,April,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.1
2025,4,April,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.8
2025,5,May,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.6
2025,5,May,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.4
2025,6,June,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.6
2025,6,June,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.5
2025,7,July,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.2
2025,7,July,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.7
2025,8,August,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.6
2025,8,August,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.2
2025,9,September,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.5
2025,9,September,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.3
2025,10,October,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.8
2025,11,November,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",7.9
2025,11,November,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.2
2025,12,December,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.6
2025,12,December,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.6
2025,1,January,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.1
2025,1,January,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",8.0
2025,2,February,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.6
2025,2,February,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.5
2025,3,March,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.3
2025,3,March,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.2
2025,4,April,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.1
2025,4,April,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.8
2025,5,May,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.7
2025,5,May,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.5
2025,6,June,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.6
2025,6,June,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.4
2025,7,July,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.4
2025,7,July,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.2
2025,8,August,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.8
2025,8,August,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.6
2025,9,September,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.8
2025,9,September,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.7
2025,10,October,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.0
2025,11,November,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.2
2025,11,November,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.5
2025,12,December,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.9
2025,1,January,1,Uttar Pradesh,10153,CHUNAR,8.6
2025,1,January,2,Uttar Pradesh,10153,CHUNAR,8.3
2025,2,February,1,Uttar Pradesh,10153,CHUNAR,8.1
2025,2,February,2,Uttar Pradesh,10153,CHUNAR,8.0
2025,3,March,1,Uttar Pradesh,10153,CHUNAR,7.9
2025,3,March,2,Uttar Pradesh,10153,CHUNAR,7.6
2025,4,April,1,Uttar Pradesh,10153,CHUNAR,7.5
2025,4,April,2,Uttar Pradesh,10153,CHUNAR,7.3
2025,5,May,1,Uttar Pradesh,10153,CHUNAR,7.2
2025,5,May,2,Uttar Pradesh,10153,CHUNAR,7.0
2025,6,June,1,Uttar Pradesh,10153,CHUNAR,7.2
2025,6,June,2,Uttar Pradesh,10153,CHUNAR,7.1
2025,7,July,1,Uttar Pradesh,10153,CHUNAR,7.8
2025,7,July,2,Uttar Pradesh,10153,CHUNAR,7.4
2025,8,August,1,Uttar Pradesh,10153,CHUNAR,7.2
2025,8,August,2,Uttar Pradesh,10153,CHUNAR,7.0
2025,9,September,1,Uttar Pradesh,10153,CHUNAR,7.2
2025,9,September,2,Uttar Pradesh,10153,CHUNAR,7.0
2025,10,October,2,Uttar Pradesh,10153,CHUNAR,7.5
2025,11,November,1,Uttar Pradesh,10153,CHUNAR,7.8
2025,11,November,2,Uttar Pradesh,10153,CHUNAR,8.0
2025,12,December,1,Uttar Pradesh,10153,CHUNAR,8.2
2025,1,January,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),9.2
2025,1,January,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.8
2025,2,February,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.7
2025,2,February,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.6
2025,3,March,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.6
2025,3,March,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.2
2025,4,April,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.9
2025,4,April,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.8
2025,5,May,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.8
2025,5,May,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.6
2025,6,June,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.7
2025,6,June,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.8
2025,7,July,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.5
2025,7,July,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.5
2025,8,August,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.4
2025,8,August,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.2
2025,9,September,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.8
2025,9,September,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.5
2025,10,October,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),7.8
2025,10,October,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.0
2025,11,November,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.0
2025,11,November,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.5
2025,12,December,1,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.7
2025,12,December,2,Uttar Pradesh,1070,U/S VARANASI  (VISHWA SUNDARI BRIDGE),8.7
2025,1,January,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.2
2025,1,January,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.0
2025,2,February,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),8.0
2025,2,February,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.7
2025,3,March,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.8
2025,3,March,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.3
2025,4,April,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.1
2025,4,April,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.9
2025,5,May,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.6
2025,5,May,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.5
2025,6,June,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.7
2025,6,June,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.8
2025,7,July,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.5
2025,7,July,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.0
2025,8,August,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.0
2025,8,August,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.8
2025,9,September,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.0
2025,9,September,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),6.7
2025,10,October,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.0
2025,10,October,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.3
2025,11,November,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.1
2025,11,November,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.7
2025,12,December,1,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.8
2025,12,December,2,Uttar Pradesh,1071,VARANASI D/S (MALVIYA BRIDGE),7.7
2025,1,January,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.4
2025,1,January,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.2
2025,2,February,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.1
2025,2,February,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.9
2025,3,March,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.9
2025,3,March,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.5
2025,4,April,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.3
2025,4,April,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.2
2025,5,May,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",6.8
2025,5,May,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",6.7
2025,6,June,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",6.9
2025,6,June,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.0
2025,7,July,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.7
2025,7,July,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.2
2025,8,August,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.2
2025,8,August,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.0
2025,9,September,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.2
2025,9,September,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",6.9
2025,10,October,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.2
2025,10,October,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.5
2025,11,November,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.3
2025,11,November,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",7.8
2025,12,December,1,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.0
2025,12,December,2,Uttar Pradesh,5715,"B/C GOMTI RIVER AT
BALUA GHAT BRIDGE, VARANASI",8.0
2025,1,January,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.6
2025,1,January,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.5
2025,2,February,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.3
2025,2,February,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.0
2025,3,March,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.2
2025,3,March,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.9
2025,4,April,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.5
2025,4,April,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.4
2025,5,May,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.2
2025,5,May,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.0
2025,6,June,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.2
2025,6,June,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.2
2025,7,July,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.8
2025,7,July,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.4
2025,8,August,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.4
2025,8,August,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.0
2025,9,September,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.4
2025,9,September,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.1
2025,10,October,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.5
2025,10,October,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.7
2025,11,November,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),7.5
2025,11,November,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.0
2025,12,December,1,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.2
2025,12,December,2,Uttar Pradesh,10152,A/C GOMTI RIVER (BHUSAULA),8.4
2025,1,January,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.8
2025,1,January,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.6
2025,2,February,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.5
2025,2,February,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.3
2025,3,March,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.4
2025,3,March,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.1
2025,4,April,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.7
2025,5,May,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.5
2025,5,May,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.2
2025,6,June,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.4
2025,6,June,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.5
2025,7,July,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.2
2025,7,July,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.5
2025,8,August,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.5
2025,8,August,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.2
2025,9,September,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.6
2025,9,September,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.4
2025,10,October,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.7
2025,10,October,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.8
2025,11,November,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",7.8
2025,11,November,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.3
2025,12,December,1,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.5
2025,12,December,2,Uttar Pradesh,5716,"U/S GHAZIPUR, ZAMANIA",8.7
2025,1,January,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),8.0
2025,1,January,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4
2025,2,February,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.8
2025,2,February,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.5
2025,3,March,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4
2025,3,March,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.2
2025,4,April,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.8
2025,4,April,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.7
2025,5,May,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.5
2025,5,May,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.3
2025,6,June,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.4
2025,6,June,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.6
2025,7,July,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.3
2025,7,July,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.8
2025,8,August,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.0
2025,8,August,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),6.6
2025,9,September,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.2
2025,9,September,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.0
2025,10,October,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.2
2025,10,October,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4
2025,11,November,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.0
2025,11,November,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.5
2025,12,December,1,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4
2025,12,December,2,Uttar Pradesh,1073,TARIGHAT (GHAZIPUR),7.4
2025,1,January,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.8
2025,2,February,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.2
2025,2,February,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.8
2025,3,March,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.0
2025,3,March,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.5
2025,4,April,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.6
2025,4,April,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.5
2025,5,May,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.3
2025,5,May,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.0
2025,6,June,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.2
2025,6,June,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.3
2025,7,July,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.7
2025,7,July,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.3
2025,8,August,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.4
2025,8,August,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.0
2025,9,September,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.4
2025,9,September,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.2
2025,10,October,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.4
2025,10,October,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.6
2025,11,November,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.5
2025,11,November,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",7.8
2025,12,December,1,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.2
2025,12,December,2,Uttar Pradesh,5717,"BALLIA D/S AT BEYASI
BALLIA BRIDGE",8.5
2025,1,January,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.6
2025,1,January,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.9
2025,2,February,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.8
2025,2,February,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.8
2025,3,March,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.9
2025,3,March,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.8
2025,4,April,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",9.2
2025,4,April,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.7
2025,5,May,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.1
2025,5,May,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.4
2025,6,June,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.4
2025,6,June,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.6
2025,7,July,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.7
2025,7,July,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.9
2025,8,August,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.0
2025,8,August,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.4
2025,9,September,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.6
2025,9,September,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.4
2025,10,October,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.1
2025,10,October,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.2
2025,11,November,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.5
2025,11,November,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.4
2025,12,December,1,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",7.3
2025,12,December,2,Bihar,1074,"BUXAR, CHAUSA KARMNASA ",8.1
2025,1,January,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.5
2025,1,January,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.7
2025,2,February,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.2
2025,2,February,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.5
2025,3,March,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.8
2025,3,March,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.7
2025,4,April,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.5
2025,4,April,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.2
2025,5,May,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.8
2025,5,May,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.1
2025,6,June,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.3
2025,6,June,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.4
2025,7,July,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.3
2025,7,July,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.7
2025,8,August,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.9
2025,8,August,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.2
2025,9,September,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.7
2025,9,September,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.8
2025,10,October,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.0
2025,10,October,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.0
2025,11,November,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.2
2025,11,November,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.3
2025,12,December,1,Bihar,10113,"U/S JAIL GHAT, BUXAR ",7.9
2025,12,December,2,Bihar,10113,"U/S JAIL GHAT, BUXAR ",8.0
2025,1,January,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.2
2025,1,January,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.0
2025,2,February,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.1
2025,2,February,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.9
2025,3,March,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.7
2025,3,March,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.9
2025,4,April,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.3
2025,4,April,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.0
2025,5,May,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.6
2025,6,June,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.1
2025,6,June,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.1
2025,7,July,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.6
2025,7,July,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.5
2025,8,August,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.8
2025,8,August,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.0
2025,9,September,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.5
2025,9,September,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.6
2025,10,October,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.1
2025,10,October,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.8
2025,11,November,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.3
2025,11,November,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.0
2025,12,December,1,Bihar,2551,"BUXAR, RAMREKHAGHAT",7.6
2025,12,December,2,Bihar,2551,"BUXAR, RAMREKHAGHAT",8.2
